YEAR,MONTH,DAY_OF_WEEK,ORIGIN_AIRPORT,AIRLINE,DEPARTURE_DELAY,CANCELLED,CANCELLATION_REASON,Status
2015,1,5,DEN,WN,16,0,,Delayed
2015,1,5,DEN,WN,4,0,,Delayed
2015,1,5,DEN,WN,8,0,,Delayed
2015,1,5,DEN,WN,6,0,,Delayed
2015,1,5,DEN,WN,5,0,,Delayed
2015,1,5,DEN,WN,35,0,,Delayed
2015,1,5,DEN,WN,75,0,,Delayed
2015,1,5,DEN,WN,9,0,,Delayed
2015,1,5,DEN,WN,8,0,,Delayed
2015,1,5,DEN,WN,6,0,,Delayed
2015,1,5,DEN,WN,19,0,,Delayed
2015,1,5,DEN,WN,8,0,,Delayed
2015,1,5,DEN,WN,12,0,,Delayed
2015,1,5,DEN,WN,51,0,,Delayed
2015,1,5,DEN,WN,11,0,,Delayed
2015,1,5,DEN,WN,20,0,,Delayed
2015,1,5,DEN,WN,14,0,,Delayed
2015,1,5,DEN,WN,6,0,,Delayed
2015,1,5,DEN,WN,42,0,,Delayed
2015,1,5,DEN,WN,25,0,,Delayed
2015,1,5,DEN,WN,9,0,,Delayed
2015,1,5,DEN,WN,6,0,,Delayed
2015,1,5,DEN,WN,12,0,,Delayed
2015,1,5,DEN,WN,19,0,,Delayed
2015,1,5,DEN,WN,28,0,,Delayed
2015,1,5,DEN,WN,6,0,,Delayed
2015,1,5,DEN,WN,14,0,,Delayed
2015,1,5,DEN,WN,13,0,,Delayed
2015,1,5,DEN,WN,23,0,,Delayed
2015,1,5,DEN,WN,18,0,,Delayed
2015,1,5,DEN,WN,21,0,,Delayed
2015,1,5,DEN,WN,10,0,,Delayed
2015,1,5,DEN,WN,7,0,,Delayed
2015,1,5,DEN,WN,9,0,,Delayed
2015,1,5,DEN,WN,7,0,,Delayed
2015,1,5,DEN,WN,13,0,,Delayed
2015,1,5,DEN,WN,128,0,,Delayed
2015,1,5,DEN,WN,18,0,,Delayed
2015,1,5,DEN,WN,8,0,,Delayed
2015,1,5,DEN,WN,33,0,,Delayed
2015,1,5,DEN,WN,3,0,,Delayed
2015,1,5,DEN,WN,15,0,,Delayed
2015,1,5,DEN,WN,14,0,,Delayed
2015,1,5,DEN,WN,11,0,,Delayed
2015,1,5,DEN,WN,18,0,,Delayed
2015,1,5,DEN,WN,14,0,,Delayed
2015,1,5,DEN,WN,31,0,,Delayed
2015,1,5,DEN,WN,6,0,,Delayed
2015,1,5,DEN,WN,98,0,,Delayed
2015,1,5,DEN,WN,19,0,,Delayed
2015,1,5,DEN,WN,108,0,,Delayed
2015,1,5,DEN,WN,30,0,,Delayed
2015,1,5,DEN,WN,42,0,,Delayed
2015,1,5,DEN,WN,19,0,,Delayed
2015,1,5,DEN,WN,43,0,,Delayed
2015,1,5,DEN,WN,6,0,,Delayed
2015,1,5,DEN,WN,29,0,,Delayed
2015,1,5,DEN,WN,13,0,,Delayed
2015,1,5,DEN,WN,6,0,,Delayed
2015,1,5,DEN,WN,30,0,,Delayed
2015,1,5,DEN,WN,43,0,,Delayed
2015,1,5,DEN,WN,17,0,,Delayed
2015,1,5,DEN,WN,3,0,,Delayed
2015,1,5,DEN,WN,63,0,,Delayed
2015,1,5,DEN,WN,7,0,,Delayed
2015,1,5,DEN,WN,14,0,,Delayed
2015,1,5,DEN,WN,33,0,,Delayed
2015,1,5,DEN,WN,56,0,,Delayed
2015,1,5,DEN,WN,33,0,,Delayed
2015,1,5,DEN,WN,13,0,,Delayed
2015,1,5,DEN,WN,84,0,,Delayed
2015,1,5,DEN,WN,94,0,,Delayed
2015,1,5,DEN,WN,79,0,,Delayed
2015,1,5,DEN,WN,54,0,,Delayed
2015,1,5,DEN,WN,27,0,,Delayed
2015,1,5,DEN,WN,29,0,,Delayed
2015,1,5,DEN,WN,15,0,,Delayed
2015,1,5,DEN,WN,6,0,,Delayed
2015,1,5,DEN,WN,14,0,,Delayed
2015,1,5,DEN,WN,22,0,,Delayed
2015,1,5,DEN,WN,36,0,,Delayed
2015,1,5,DEN,WN,22,0,,Delayed
2015,1,5,DEN,WN,4,0,,Delayed
2015,1,5,DEN,WN,9,0,,Delayed
2015,1,5,DEN,WN,23,0,,Delayed
2015,1,5,DEN,WN,35,0,,Delayed
2015,1,5,DEN,WN,32,0,,Delayed
2015,1,5,DEN,WN,204,0,,Delayed
2015,1,5,DEN,WN,36,0,,Delayed
2015,1,5,DEN,WN,56,0,,Delayed
2015,1,5,DEN,WN,10,0,,Delayed
2015,1,4,ATL,WN,1,0,,Delayed
2015,1,4,ATL,WN,6,0,,Delayed
2015,1,4,ATL,WN,1,0,,Delayed
2015,1,4,ATL,WN,37,0,,Delayed
2015,1,4,ATL,WN,1,0,,Delayed
2015,1,4,ATL,WN,69,0,,Delayed
2015,1,4,ATL,WN,1,0,,Delayed
2015,1,4,ATL,WN,22,0,,Delayed
2015,1,4,ATL,WN,6,0,,Delayed
2015,1,4,ATL,WN,13,0,,Delayed
2015,1,4,ATL,WN,25,0,,Delayed
2015,1,4,ATL,WN,3,0,,Delayed
2015,1,4,ATL,WN,31,0,,Delayed
2015,1,4,ATL,WN,14,0,,Delayed
2015,1,4,ATL,WN,1,0,,Delayed
2015,1,4,ATL,WN,46,0,,Delayed
2015,1,4,ATL,WN,13,0,,Delayed
2015,1,4,ATL,WN,1,0,,Delayed
2015,1,4,ATL,WN,15,0,,Delayed
2015,1,4,ATL,WN,12,0,,Delayed
2015,1,4,ATL,WN,20,0,,Delayed
2015,1,4,ATL,WN,42,0,,Delayed
2015,1,4,ATL,WN,11,0,,Delayed
2015,1,4,ATL,WN,6,0,,Delayed
2015,1,4,ATL,WN,11,0,,Delayed
2015,1,4,ATL,WN,34,0,,Delayed
2015,1,4,ATL,WN,10,0,,Delayed
2015,1,4,ATL,WN,1,0,,Delayed
2015,1,4,ATL,WN,14,0,,Delayed
2015,1,4,ATL,WN,30,0,,Delayed
2015,1,4,ATL,WN,15,0,,Delayed
2015,1,4,ATL,WN,5,0,,Delayed
2015,1,4,ATL,WN,28,0,,Delayed
2015,1,4,ATL,WN,19,0,,Delayed
2015,1,4,ATL,WN,11,0,,Delayed
2015,1,4,ATL,WN,14,0,,Delayed
2015,1,4,ATL,WN,5,0,,Delayed
2015,1,4,ATL,WN,1,0,,Delayed
2015,1,4,ATL,WN,2,0,,Delayed
2015,1,4,ATL,WN,7,0,,Delayed
2015,1,4,ATL,WN,3,0,,Delayed
2015,1,4,ATL,WN,9,0,,Delayed
2015,1,4,ATL,WN,21,0,,Delayed
2015,1,4,ATL,WN,19,0,,Delayed
2015,1,4,ATL,WN,13,0,,Delayed
2015,1,4,ATL,WN,37,0,,Delayed
2015,1,4,ATL,WN,6,0,,Delayed
2015,1,4,ATL,WN,3,0,,Delayed
2015,1,4,ATL,WN,39,0,,Delayed
2015,1,4,ATL,WN,34,0,,Delayed
2015,1,4,ATL,WN,38,0,,Delayed
2015,1,4,ATL,WN,41,0,,Delayed
2015,1,4,ATL,WN,23,0,,Delayed
2015,1,4,ATL,WN,39,0,,Delayed
2015,1,4,ATL,WN,41,0,,Delayed
2015,1,4,ATL,WN,15,0,,Delayed
2015,1,4,ATL,WN,7,0,,Delayed
2015,1,4,ATL,WN,30,0,,Delayed
2015,1,4,ATL,WN,25,0,,Delayed
2015,1,4,ATL,WN,69,0,,Delayed
2015,1,4,ATL,WN,34,0,,Delayed
2015,1,4,ATL,WN,35,0,,Delayed
2015,1,4,ATL,WN,22,0,,Delayed
2015,1,5,ATL,WN,10,0,,Delayed
2015,1,5,ATL,WN,2,0,,Delayed
2015,1,5,ATL,WN,26,0,,Delayed
2015,1,5,ATL,WN,12,0,,Delayed
2015,1,5,ATL,WN,46,0,,Delayed
2015,1,5,ATL,WN,6,0,,Delayed
2015,1,5,ATL,WN,2,0,,Delayed
2015,1,5,ATL,WN,48,0,,Delayed
2015,1,5,ATL,WN,22,0,,Delayed
2015,1,5,ATL,WN,20,0,,Delayed
2015,1,5,ATL,WN,16,0,,Delayed
2015,1,5,ATL,WN,17,0,,Delayed
2015,1,5,ATL,WN,35,0,,Delayed
2015,1,5,ATL,WN,24,0,,Delayed
2015,1,5,ATL,WN,44,0,,Delayed
2015,1,5,ATL,WN,3,0,,Delayed
2015,1,5,ATL,WN,27,0,,Delayed
2015,1,5,ATL,WN,41,0,,Delayed
2015,1,5,ATL,WN,3,0,,Delayed
2015,1,5,ATL,WN,24,0,,Delayed
2015,1,5,ATL,WN,2,0,,Delayed
2015,1,5,ATL,WN,18,0,,Delayed
2015,1,5,ATL,WN,55,0,,Delayed
2015,1,5,ATL,WN,26,0,,Delayed
2015,1,5,ATL,WN,5,0,,Delayed
2015,1,5,ATL,WN,46,0,,Delayed
2015,1,5,ATL,WN,4,0,,Delayed
2015,1,5,ATL,WN,23,0,,Delayed
2015,1,5,ATL,WN,106,0,,Delayed
2015,1,5,ATL,WN,16,0,,Delayed
2015,1,5,ATL,WN,9,0,,Delayed
2015,1,5,ATL,WN,7,0,,Delayed
2015,1,5,ATL,WN,87,0,,Delayed
2015,1,5,ATL,WN,39,0,,Delayed
2015,1,5,ATL,WN,13,0,,Delayed
2015,1,5,ATL,WN,14,0,,Delayed
2015,1,5,ATL,WN,43,0,,Delayed
2015,1,5,ATL,WN,38,0,,Delayed
2015,1,5,ATL,WN,25,0,,Delayed
2015,1,5,ATL,WN,28,0,,Delayed
2015,1,5,ATL,WN,13,0,,Delayed
2015,1,5,ATL,WN,22,0,,Delayed
2015,1,5,ATL,WN,15,0,,Delayed
2015,1,5,ATL,WN,33,0,,Delayed
2015,1,5,ATL,WN,14,0,,Delayed
2015,1,5,ATL,WN,20,0,,Delayed
2015,1,5,ATL,WN,36,0,,Delayed
2015,1,5,ATL,WN,45,0,,Delayed
2015,1,5,ATL,WN,15,0,,Delayed
2015,1,5,ATL,WN,21,0,,Delayed
2015,1,5,ATL,WN,32,0,,Delayed
2015,1,5,ATL,WN,42,0,,Delayed
2015,1,5,ATL,WN,29,0,,Delayed
2015,1,5,ATL,WN,39,0,,Delayed
2015,1,5,ATL,WN,28,0,,Delayed
2015,1,5,ATL,WN,28,0,,Delayed
2015,1,5,ATL,WN,14,0,,Delayed
2015,1,5,ATL,WN,22,0,,Delayed
2015,1,5,ATL,WN,29,0,,Delayed
2015,1,5,ATL,WN,32,0,,Delayed
2015,1,5,ATL,WN,64,0,,Delayed
2015,1,5,ATL,WN,14,0,,Delayed
2015,1,5,ATL,WN,21,0,,Delayed
2015,1,5,ATL,WN,15,0,,Delayed
2015,1,5,ATL,WN,2,0,,Delayed
2015,1,5,ATL,WN,5,0,,Delayed
2015,1,5,ATL,WN,3,0,,Delayed
2015,1,5,ATL,WN,61,0,,Delayed
2015,1,5,ATL,WN,23,0,,Delayed
2015,1,5,ATL,WN,15,0,,Delayed
2015,1,5,ATL,WN,48,0,,Delayed
2015,1,5,ATL,WN,54,0,,Delayed
2015,1,5,ATL,WN,46,0,,Delayed
2015,1,5,ATL,WN,5,0,,Delayed
2015,1,5,ATL,WN,7,0,,Delayed
2015,1,5,ATL,WN,14,0,,Delayed
2015,1,5,ATL,WN,29,0,,Delayed
2015,1,5,LAX,WN,17,0,,Delayed
2015,1,5,LAX,WN,2,0,,Delayed
2015,1,5,LAX,WN,15,0,,Delayed
2015,1,5,LAX,WN,4,0,,Delayed
2015,1,5,LAX,WN,6,0,,Delayed
2015,1,5,LAX,WN,40,0,,Delayed
2015,1,5,LAX,WN,15,0,,Delayed
2015,1,5,LAX,WN,8,0,,Delayed
2015,1,5,LAX,WN,16,0,,Delayed
2015,1,5,LAX,WN,2,0,,Delayed
2015,1,5,LAX,WN,1,0,,Delayed
2015,1,5,LAX,WN,8,0,,Delayed
2015,1,5,LAX,WN,2,0,,Delayed
2015,1,5,LAX,WN,4,0,,Delayed
2015,1,5,LAX,WN,1,0,,Delayed
2015,1,5,LAX,WN,20,0,,Delayed
2015,1,5,LAX,WN,37,0,,Delayed
2015,1,5,LAX,WN,9,0,,Delayed
2015,1,5,LAX,WN,16,0,,Delayed
2015,1,5,LAX,WN,12,0,,Delayed
2015,1,5,LAX,WN,12,0,,Delayed
2015,1,5,LAX,WN,1,0,,Delayed
2015,1,5,LAX,WN,38,0,,Delayed
2015,1,5,LAX,WN,102,0,,Delayed
2015,1,5,LAX,WN,29,0,,Delayed
2015,1,5,LAX,WN,33,0,,Delayed
2015,1,5,LAX,WN,24,0,,Delayed
2015,1,5,LAX,WN,1,0,,Delayed
2015,1,5,LAX,WN,3,0,,Delayed
2015,1,5,LAX,WN,61,0,,Delayed
2015,1,5,LAX,WN,19,0,,Delayed
2015,1,5,LAX,WN,22,0,,Delayed
2015,1,5,LAX,WN,12,0,,Delayed
2015,1,5,LAX,WN,9,0,,Delayed
2015,1,5,LAX,WN,18,0,,Delayed
2015,1,5,LAX,WN,9,0,,Delayed
2015,1,5,LAX,WN,31,0,,Delayed
2015,1,5,LAX,WN,62,0,,Delayed
2015,1,5,LAX,WN,31,0,,Delayed
2015,1,5,LAX,WN,11,0,,Delayed
2015,1,5,LAX,WN,23,0,,Delayed
2015,1,5,LAX,WN,12,0,,Delayed
2015,1,5,LAX,WN,7,0,,Delayed
2015,1,5,LAX,WN,4,0,,Delayed
2015,1,5,LAX,WN,20,0,,Delayed
2015,1,5,LAX,WN,9,0,,Delayed
2015,1,5,LAX,WN,27,0,,Delayed
2015,1,5,LAX,WN,52,0,,Delayed
2015,1,5,LAX,WN,61,0,,Delayed
2015,1,5,LAX,WN,4,0,,Delayed
2015,1,5,LAX,WN,23,0,,Delayed
2015,1,5,LAX,WN,47,0,,Delayed
2015,1,5,LAX,WN,10,0,,Delayed
2015,1,5,LAX,WN,16,0,,Delayed
2015,1,5,LAX,WN,8,0,,Delayed
2015,1,5,LAX,WN,47,0,,Delayed
2015,1,5,LAX,WN,6,0,,Delayed
2015,1,5,LAX,WN,27,0,,Delayed
2015,1,5,LAX,WN,20,0,,Delayed
2015,1,5,LAX,WN,103,0,,Delayed
2015,1,5,LAX,WN,13,0,,Delayed
2015,1,5,LAX,WN,3,0,,Delayed
2015,1,5,LAX,WN,13,0,,Delayed
2015,1,5,LAX,WN,9,0,,Delayed
2015,1,5,LAX,WN,32,0,,Delayed
2015,1,5,LAX,WN,3,0,,Delayed
2015,1,5,LAX,WN,11,0,,Delayed
2015,1,5,LAX,WN,29,0,,Delayed
2015,1,5,LAX,WN,23,0,,Delayed
2015,1,5,LAX,WN,9,0,,Delayed
2015,1,5,LAX,WN,69,0,,Delayed
2015,1,5,LAX,WN,69,0,,Delayed
2015,1,5,LAX,WN,12,0,,Delayed
2015,1,4,LAX,WN,26,0,,Delayed
2015,1,4,LAX,WN,297,0,,Delayed
2015,1,4,LAX,WN,1,0,,Delayed
2015,1,4,LAX,WN,9,0,,Delayed
2015,1,4,LAX,WN,7,0,,Delayed
2015,1,4,LAX,WN,17,0,,Delayed
2015,1,4,LAX,WN,11,0,,Delayed
2015,1,4,LAX,WN,26,0,,Delayed
2015,1,4,LAX,WN,13,0,,Delayed
2015,1,4,LAX,WN,21,0,,Delayed
2015,1,4,LAX,WN,39,0,,Delayed
2015,1,4,LAX,WN,39,0,,Delayed
2015,1,4,LAX,WN,1,0,,Delayed
2015,1,4,LAX,WN,52,0,,Delayed
2015,1,4,LAX,WN,2,0,,Delayed
2015,1,4,LAX,WN,21,0,,Delayed
2015,1,4,LAX,WN,14,0,,Delayed
2015,1,4,LAX,WN,12,0,,Delayed
2015,1,4,LAX,WN,7,0,,Delayed
2015,1,4,LAX,WN,18,0,,Delayed
2015,1,4,LAX,WN,7,0,,Delayed
2015,1,4,LAX,WN,19,0,,Delayed
2015,1,4,LAX,WN,13,0,,Delayed
2015,1,4,LAX,WN,44,0,,Delayed
2015,1,4,LAX,WN,24,0,,Delayed
2015,1,4,LAX,WN,5,0,,Delayed
2015,1,4,LAX,WN,19,0,,Delayed
2015,1,4,LAX,WN,10,0,,Delayed
2015,1,4,LAX,WN,44,0,,Delayed
2015,1,4,LAX,WN,2,0,,Delayed
2015,1,4,LAX,WN,34,0,,Delayed
2015,1,4,LAX,WN,26,0,,Delayed
2015,1,4,LAX,WN,22,0,,Delayed
2015,1,4,LAX,WN,21,0,,Delayed
2015,1,4,LAX,WN,21,0,,Delayed
2015,1,4,LAX,WN,29,0,,Delayed
2015,1,4,LAX,WN,44,0,,Delayed
2015,1,4,LAX,WN,42,0,,Delayed
2015,1,4,LAX,WN,9,0,,Delayed
2015,1,4,LAX,WN,17,0,,Delayed
2015,1,4,LAX,WN,20,0,,Delayed
2015,1,4,LAX,WN,58,0,,Delayed
2015,1,4,LAX,WN,41,0,,Delayed
2015,1,4,LAX,WN,48,0,,Delayed
2015,1,4,LAX,WN,70,0,,Delayed
2015,1,4,LAX,WN,8,0,,Delayed
2015,1,4,LAX,WN,74,0,,Delayed
2015,1,4,LAX,WN,1,0,,Delayed
2015,1,4,LAX,WN,14,0,,Delayed
2015,1,4,LAX,WN,36,0,,Delayed
2015,1,4,LAX,WN,19,0,,Delayed
2015,1,4,LAX,WN,43,0,,Delayed
2015,1,4,LAX,WN,46,0,,Delayed
2015,1,4,LAX,WN,26,0,,Delayed
2015,1,4,LAX,WN,6,0,,Delayed
2015,1,4,LAX,WN,21,0,,Delayed
2015,1,4,LAX,WN,128,0,,Delayed
2015,1,4,LAX,WN,2,0,,Delayed
2015,1,4,LAX,WN,23,0,,Delayed
2015,1,4,LAX,WN,13,0,,Delayed
2015,1,4,LAX,WN,79,0,,Delayed
2015,1,4,LAX,WN,1,0,,Delayed
2015,1,4,LAX,WN,105,0,,Delayed
2015,1,4,LAX,WN,44,0,,Delayed
2015,1,4,SFO,WN,14,0,,Delayed
2015,1,4,MSP,WN,3,0,,Delayed
2015,1,4,SFO,WN,20,0,,Delayed
2015,1,4,MSP,WN,8,0,,Delayed
2015,1,4,SFO,WN,26,0,,Delayed
2015,1,4,SFO,WN,68,0,,Delayed
2015,1,4,SFO,WN,52,0,,Delayed
2015,1,4,MSP,WN,9,0,,Delayed
2015,1,4,SFO,WN,62,0,,Delayed
2015,1,4,MSP,WN,9,0,,Delayed
2015,1,4,SFO,WN,21,0,,Delayed
2015,1,4,SFO,WN,32,0,,Delayed
2015,1,4,MSP,WN,9,0,,Delayed
2015,1,4,SFO,WN,12,0,,Delayed
2015,1,4,MSP,WN,10,0,,Delayed
2015,1,4,MSP,WN,4,0,,Delayed
2015,1,4,SFO,WN,92,0,,Delayed
2015,1,4,MSP,WN,3,0,,Delayed
2015,1,4,MSP,WN,4,0,,Delayed
2015,1,4,SFO,WN,4,0,,Delayed
2015,1,4,SFO,WN,16,0,,Delayed
2015,1,4,MSP,WN,27,0,,Delayed
2015,1,4,SFO,WN,13,0,,Delayed
2015,1,4,SFO,WN,14,0,,Delayed
2015,1,4,MSP,WN,3,0,,Delayed
2015,1,4,SFO,WN,24,0,,Delayed
2015,1,5,MSP,WN,5,0,,Delayed
2015,1,5,SFO,WN,7,0,,Delayed
2015,1,5,SFO,WN,2,0,,Delayed
2015,1,5,SFO,WN,2,0,,Delayed
2015,1,5,SFO,WN,4,0,,Delayed
2015,1,5,SFO,WN,36,0,,Delayed
2015,1,5,SFO,WN,6,0,,Delayed
2015,1,5,MSP,WN,32,0,,Delayed
2015,1,5,SFO,WN,2,0,,Delayed
2015,1,5,SFO,WN,20,0,,Delayed
2015,1,5,MSP,WN,6,0,,Delayed
2015,1,5,MSP,WN,22,0,,Delayed
2015,1,5,MSP,WN,6,0,,Delayed
2015,1,5,SFO,WN,9,0,,Delayed
2015,1,5,SFO,WN,3,0,,Delayed
2015,1,5,SFO,WN,37,0,,Delayed
2015,1,5,MSP,WN,25,0,,Delayed
2015,1,5,MSP,WN,1,0,,Delayed
2015,1,5,SFO,WN,20,0,,Delayed
2015,1,5,SFO,WN,22,0,,Delayed
2015,1,5,SFO,WN,11,0,,Delayed
2015,1,5,MSP,WN,2,0,,Delayed
2015,1,5,SFO,WN,18,0,,Delayed
2015,1,5,SFO,WN,30,0,,Delayed
2015,1,5,MSP,WN,5,0,,Delayed
2015,1,5,SFO,WN,2,0,,Delayed
2015,1,5,SFO,WN,12,0,,Delayed
2015,1,5,SFO,WN,8,0,,Delayed
2015,1,5,MSP,WN,37,0,,Delayed
2015,1,5,SFO,WN,6,0,,Delayed
2015,1,5,MSP,WN,4,0,,Delayed
2015,1,5,MSP,WN,18,0,,Delayed
2015,1,5,MSP,WN,30,0,,Delayed
2015,1,5,SFO,WN,1,0,,Delayed
2015,1,5,MSP,WN,48,0,,Delayed
2015,1,5,MSP,WN,47,0,,Delayed
2015,1,5,SFO,WN,164,0,,Delayed
2015,1,5,SFO,WN,40,0,,Delayed
2015,1,4,PHX,UA,111,0,,Delayed
2015,1,4,PHX,UA,61,0,,Delayed
2015,1,4,PHX,UA,24,0,,Delayed
2015,1,4,PHX,UA,32,0,,Delayed
2015,1,4,PHX,UA,40,0,,Delayed
2015,1,4,ATL,UA,12,0,,Delayed
2015,1,4,PHX,UA,18,0,,Delayed
2015,1,4,PHX,UA,3,0,,Delayed
2015,1,4,LAS,UA,8,0,,Delayed
2015,1,4,LAS,UA,11,0,,Delayed
2015,1,4,PHX,UA,9,0,,Delayed
2015,1,4,PHX,UA,49,0,,Delayed
2015,1,4,LAS,UA,12,0,,Delayed
2015,1,4,LAS,UA,23,0,,Delayed
2015,1,4,PHX,UA,85,0,,Delayed
2015,1,4,LAS,UA,19,0,,Delayed
2015,1,4,PHX,UA,3,0,,Delayed
2015,1,4,MSP,UA,13,0,,Delayed
2015,1,4,ATL,UA,26,0,,Delayed
2015,1,4,PHX,UA,59,0,,Delayed
2015,1,5,PHX,UA,66,0,,Delayed
2015,1,5,PHX,UA,23,0,,Delayed
2015,1,5,LAS,UA,78,0,,Delayed
2015,1,5,PHX,UA,36,0,,Delayed
2015,1,5,PHX,UA,40,0,,Delayed
2015,1,5,PHX,UA,25,0,,Delayed
2015,1,5,PHX,UA,46,0,,Delayed
2015,1,5,ATL,UA,5,0,,Delayed
2015,1,5,PHX,UA,24,0,,Delayed
2015,1,5,LAS,UA,9,0,,Delayed
2015,1,5,ATL,UA,6,0,,Delayed
2015,1,5,LAS,UA,20,0,,Delayed
2015,1,5,PHX,UA,5,0,,Delayed
2015,1,5,PHX,UA,32,0,,Delayed
2015,1,5,LAS,UA,9,0,,Delayed
2015,1,5,LAS,UA,13,0,,Delayed
2015,1,5,LAS,UA,217,0,,Delayed
2015,1,5,LAS,UA,16,0,,Delayed
2015,1,5,PHX,UA,23,0,,Delayed
2015,1,5,LAS,UA,3,0,,Delayed
2015,1,5,LAS,UA,13,0,,Delayed
2015,1,5,ATL,UA,22,0,,Delayed
2015,1,5,PHX,UA,97,0,,Delayed
2015,1,5,ATL,UA,9,0,,Delayed
2015,1,5,MSP,UA,28,0,,Delayed
2015,1,5,ATL,UA,3,0,,Delayed
2015,1,5,LAS,UA,2,0,,Delayed
2015,1,4,LAX,UA,7,0,,Delayed
2015,1,4,LAX,UA,2,0,,Delayed
2015,1,4,LAX,UA,68,0,,Delayed
2015,1,4,LAX,UA,17,0,,Delayed
2015,1,4,LAX,UA,4,0,,Delayed
2015,1,4,LAX,UA,39,0,,Delayed
2015,1,4,LAX,UA,15,0,,Delayed
2015,1,4,LAX,UA,24,0,,Delayed
2015,1,4,LAX,UA,4,0,,Delayed
2015,1,4,LAX,UA,29,0,,Delayed
2015,1,4,LAX,UA,13,0,,Delayed
2015,1,4,LAX,UA,12,0,,Delayed
2015,1,4,LAX,UA,11,0,,Delayed
2015,1,4,LAX,UA,15,0,,Delayed
2015,1,4,LAX,UA,1,0,,Delayed
2015,1,4,LAX,UA,1,0,,Delayed
2015,1,4,LAX,UA,28,0,,Delayed
2015,1,4,LAX,UA,6,0,,Delayed
2015,1,4,LAX,UA,18,0,,Delayed
2015,1,4,LAX,UA,15,0,,Delayed
2015,1,4,LAX,UA,75,0,,Delayed
2015,1,4,LAX,UA,5,0,,Delayed
2015,1,4,LAX,UA,21,0,,Delayed
2015,1,4,LAX,UA,36,0,,Delayed
2015,1,4,LAX,UA,18,0,,Delayed
2015,1,4,LAX,UA,14,0,,Delayed
2015,1,4,LAX,UA,5,0,,Delayed
2015,1,4,LAX,UA,99,0,,Delayed
2015,1,4,LAX,UA,1,0,,Delayed
2015,1,4,LAX,UA,280,0,,Delayed
2015,1,4,LAX,UA,1,0,,Delayed
2015,1,4,LAX,UA,14,0,,Delayed
2015,1,4,LAX,UA,11,0,,Delayed
2015,1,4,LAX,UA,1,0,,Delayed
2015,1,4,LAX,UA,3,0,,Delayed
2015,1,4,LAX,UA,10,0,,Delayed
2015,1,4,LAX,UA,2,0,,Delayed
2015,1,4,LAX,UA,26,0,,Delayed
2015,1,4,LAX,UA,1,0,,Delayed
2015,1,4,LAX,UA,31,0,,Delayed
2015,1,4,LAX,UA,12,0,,Delayed
2015,1,4,LAX,UA,28,0,,Delayed
2015,1,4,LAX,UA,3,0,,Delayed
2015,1,5,LAX,UA,25,0,,Delayed
2015,1,5,LAX,UA,8,0,,Delayed
2015,1,5,LAX,UA,2,0,,Delayed
2015,1,5,LAX,UA,58,0,,Delayed
2015,1,5,LAX,UA,5,0,,Delayed
2015,1,5,LAX,UA,1,0,,Delayed
2015,1,5,LAX,UA,308,0,,Delayed
2015,1,5,LAX,UA,22,0,,Delayed
2015,1,5,LAX,UA,14,0,,Delayed
2015,1,5,LAX,UA,5,0,,Delayed
2015,1,5,LAX,UA,4,0,,Delayed
2015,1,5,LAX,UA,5,0,,Delayed
2015,1,5,LAX,UA,21,0,,Delayed
2015,1,5,LAX,UA,11,0,,Delayed
2015,1,5,LAX,UA,5,0,,Delayed
2015,1,5,LAX,UA,18,0,,Delayed
2015,1,5,LAX,UA,123,0,,Delayed
2015,1,5,LAX,UA,4,0,,Delayed
2015,1,5,LAX,UA,1,0,,Delayed
2015,1,5,LAX,UA,59,0,,Delayed
2015,1,5,LAX,UA,1,0,,Delayed
2015,1,5,LAX,UA,3,0,,Delayed
2015,1,5,LAX,UA,10,0,,Delayed
2015,1,5,LAX,UA,10,0,,Delayed
2015,1,5,LAX,UA,2,0,,Delayed
2015,1,5,LAX,UA,7,0,,Delayed
2015,1,5,LAX,UA,8,0,,Delayed
2015,1,5,LAX,UA,104,0,,Delayed
2015,1,5,LAX,UA,16,0,,Delayed
2015,1,5,LAX,UA,3,0,,Delayed
2015,1,5,LAX,UA,83,0,,Delayed
2015,1,5,LAX,UA,2,0,,Delayed
2015,1,5,LAX,UA,4,0,,Delayed
2015,1,5,LAX,UA,197,0,,Delayed
2015,1,5,LAX,UA,8,0,,Delayed
2015,1,5,LAX,UA,3,0,,Delayed
2015,1,5,LAX,UA,26,0,,Delayed
2015,1,5,LAX,UA,2,0,,Delayed
2015,1,5,LAX,UA,109,0,,Delayed
2015,1,5,LAX,UA,6,0,,Delayed
2015,1,5,LAX,UA,21,0,,Delayed
2015,1,5,LAX,UA,72,0,,Delayed
2015,1,4,SFO,UA,19,0,,Delayed
2015,1,4,SFO,UA,5,0,,Delayed
2015,1,4,SFO,UA,76,0,,Delayed
2015,1,4,SFO,UA,3,0,,Delayed
2015,1,4,SFO,UA,27,0,,Delayed
2015,1,4,SFO,UA,30,0,,Delayed
2015,1,4,SFO,UA,3,0,,Delayed
2015,1,4,SFO,UA,81,0,,Delayed
2015,1,4,SFO,UA,2,0,,Delayed
2015,1,4,SFO,UA,1,0,,Delayed
2015,1,4,SFO,UA,163,0,,Delayed
2015,1,4,SFO,UA,1,0,,Delayed
2015,1,4,SFO,UA,20,0,,Delayed
2015,1,4,SFO,UA,12,0,,Delayed
2015,1,4,SFO,UA,9,0,,Delayed
2015,1,4,SFO,UA,17,0,,Delayed
